"PID","AssessmentYear","Ward_name","DemandTax","DemandCess","DemandPenalty","DemandSWMCess","DemandTotal"
"58775","2013-14","1a","53","13","72","0","138"
"58775","2014-15","1a","53","14","59","0","126"
"58776","2002-03","1a","438","44","0","0","482"
"58776","2003-04","1a","438","44","0","0","482"
"58776","2004-05","1a","438","44","0","0","482"
"58776","2005-06","1a","652","156","0","0","808"
"58776","2006-07","1a","645","155","0","0","800"
"58776","2007-08","1a","568","136","1590","0","2294"
"58776","2008-09","1a","563","135","1441","0","2139"
"58776","2009-10","1a","558","134","1295","0","1987"
"58776","2010-11","1a","553","133","1150","0","1836"
"58776","2011-12","1a","548","132","1008","0","1688"
"58776","2012-13","1a","543","130","869","180","1722"
"58776","2013-14","1a","618","148","840","180","1786"
"58776","2014-15","1a","613","159","687","180","1639"
"58777","2002-03","1a","60","26","0","0","86"
"58777","2003-04","1a","60","14","0","0","74"
"58777","2004-05","1a","60","14","0","0","74"
"58777","2005-06","1a","73","18","0","0","91"
"58777","2006-07","1a","73","18","0","0","91"
"58777","2007-08","1a","74","18","0","0","92"
"58777","2008-09","1a","74","18","0","0","92"
"58777","2009-10","1a","72","18","0","0","90"
"58777","2010-11","1a","70","16","36","0","122"
"58777","2011-12","1a","70","17","20","0","107"
"58777","2012-13","1a","69","17","3","180","269"
"58777","2013-14","1a","79","19","107","180","385"
"58777","2014-15","1a","78","20","87","180","365"
"58779","2002-03","1a","200","88","0","0","288"
"58779","2003-04","1a","198","48","0","0","246"
"58779","2004-05","1a","197","47","0","0","244"
"58779","2005-06","1a","195","46","0","0","241"
"58779","2006-07","1a","268","64","0","0","332"
"58779","2007-08","1a","288","64","0","0","352"
"58779","2008-09","1a","268","64","0","0","332"
"58779","2009-10","1a","268","64","0","0","332"
"58779","2010-11","1a","260","62","541","0","863"
"58779","2011-12","1a","258","62","475","0","795"
"58779","2012-13","1a","256","61","410","180","907"
"58779","2013-14","1a","294","71","400","180","945"
"58779","2014-15","1a","294","76","329","180","879"
"58780","2002-03","1a","42","18","0","0","60"
"58780","2003-04","1a","42","13","0","0","55"
"58780","2004-05","1a","42","13","0","0","55"
"58780","2005-06","1a","42","13","0","0","55"
"58780","2006-07","1a","42","13","0","0","55"
"58780","2007-08","1a","42","13","0","0","55"
"58780","2008-09","1a","42","13","0","0","55"
"58780","2009-10","1a","42","13","0","0","55"
"58780","2010-11","1a","42","13","0","0","55"
"58780","2011-12","1a","42","13","0","0","55"
"58780","2012-13","1a","42","10","6","0","58"
"58780","2013-14","1a","55","13","2","0","70"
"58780","2014-15","1a","55","14","0","0","69"
"58782","2002-03","1a","45","20","0","0","65"
"58782","2003-04","1a","45","20","0","0","65"
"58782","2004-05","1a","45","20","0","0","65"
"58782","2005-06","1a","45","20","0","0","65"
"58782","2006-07","1a","45","10","0","0","55"
"58782","2007-08","1a","45","10","0","0","55"
"58782","2008-09","1a","45","11","115","0","171"
"58782","2009-10","1a","45","11","104","0","160"
"58782","2010-11","1a","45","11","94","0","150"
"58782","2011-12","1a","45","11","83","0","139"
"58782","2012-13","1a","45","11","72","0","128"
"58782","2013-14","1a","58","14","79","0","151"
"58782","2014-15","1a","58","15","65","0","138"
"58783","2002-03","1a","233","103","0","0","336"
"58783","2003-04","1a","186","45","0","0","231"
"58783","2004-05","1a","184","44","0","0","228"
"58783","2005-06","1a","207","50","0","0","257"
"58783","2006-07","1a","205","49","0","0","254"
"58783","2007-08","1a","205","49","0","0","254"
"58783","2008-09","1a","202","48","0","0","250"
"58783","2009-10","1a","158","38","0","0","196"
"58783","2010-11","1a","158","38","0","0","196"
"58783","2011-12","1a","156","37","53","0","246"
"58783","2012-13","1a","154","37","15","180","386"
"58783","2013-14","1a","176","42","239","180","637"
"58783","2014-15","1a","175","46","196","180","597"
"58784","2002-03","1a","60","24","0","0","84"
"58784","2003-04","1a","60","14","0","0","74"
"58784","2004-05","1a","60","14","0","0","74"
"58784","2005-06","1a","60","14","0","0","74"
"58784","2006-07","1a","60","14","0","0","74"
"58784","2007-08","1a","60","14","0","0","74"
"58784","2008-09","1a","60","14","0","0","74"
"58784","2009-10","1a","60","14","0","0","74"
"58784","2010-11","1a","60","14","0","0","74"
"58784","2011-12","1a","60","14","0","0","74"
"58784","2012-13","1a","60","14","2","0","76"
"58784","2013-14","1a","78","19","9","0","106"
"58784","2014-15","1a","78","20","6","0","104"
"58786","2002-03","1a","0","0","0","0","446"
"58786","2003-04","1a","308","73","0","0","381"
"58786","2004-05","1a","295","71","0","0","366"
"58786","2005-06","1a","399","96","1309","0","1804"
"58786","2006-07","1a","396","95","1204","0","1695"
"58786","2007-08","1a","392","94","1098","0","1584"
"58786","2008-09","1a","388","93","993","0","1474"
"58786","2009-10","1a","385","92","893","0","1370"
"58786","2010-11","1a","382","92","795","0","1269"
"58786","2011-12","1a","378","91","696","0","1165"
"58786","2012-13","1a","375","90","600","180","1245"
"58786","2013-14","1a","427","102","581","180","1290"
"58786","2014-15","1a","423","110","474","180","1187"
"58788","2002-03","1a","468","206","0","0","674"
"58788","2003-04","1a","463","111","0","0","574"
"58788","2004-05","1a","459","110","0","0","569"
"58788","2005-06","1a","724","174","623","0","1521"
"58788","2006-07","1a","717","173","617","0","1507"
"58788","2007-08","1a","710","170","611","0","1491"
"58788","2008-09","1a","704","169","605","0","1478"
"58788","2009-10","1a","697","168","599","0","1464"
"58788","2010-11","1a","691","166","428","0","1285"
"58788","2011-12","1a","684","165","260","0","1109"
"58788","2012-13","1a","678","163","95","180","1116"
"58788","2013-14","1a","764","183","1039","180","2166"
"58788","2014-15","1a","756","197","0","180","1133"
"58789","2002-03","1a","180","79","0","0","259"
"58789","2003-04","1a","203","49","0","0","252"
"58789","2004-05","1a","203","49","0","0","252"
"58789","2005-06","1a","203","49","0","0","252"
"58789","2006-07","1a","203","49","0","0","252"
"58789","2007-08","1a","200","48","0","0","248"
"58789","2008-09","1a","183","43","0","0","226"
"58789","2009-10","1a","181","43","0","0","224"
"58789","2010-11","1a","196","47","0","0","243"
"58789","2011-12","1a","194","47","0","0","241"
"58789","2012-13","1a","193","46","61","360","660"
"58789","2013-14","1a","220","53","17","360","650"
"58789","2014-15","1a","218","57","244","360","879"
"58790","2002-03","1a","41","18","0","0","59"
"58790","2003-04","1a","41","10","0","0","51"
"58790","2004-05","1a","41","10","0","0","51"
"58790","2005-06","1a","41","10","0","0","51"
"58790","2006-07","1a","41","10","0","0","51"
"58790","2007-08","1a","45","10","0","0","55"
"58790","2008-09","1a","41","10","0","0","51"
"58790","2009-10","1a","380","91","0","0","471"
"58790","2010-11","1a","376","90","0","0","466"
"58790","2011-12","1a","367","88","51","0","506"
"58790","2012-13","1a","364","88","95","180","727"
"58790","2013-14","1a","415","99","8","180","702"
"58790","2014-15","1a","411","107","460","180","1158"
"58792","2002-03","1a","51","22","0","0","73"
"58792","2003-04","1a","51","13","0","0","64"
"58792","2004-05","1a","51","13","0","0","64"
"58792","2005-06","1a","39","9","128","0","176"
"58792","2006-07","1a","39","9","119","0","167"
"58792","2007-08","1a","39","9","109","0","157"
"58792","2008-09","1a","39","9","100","0","148"
"58792","2009-10","1a","52","13","43","0","108"
"58792","2010-11","1a","52","13","30","0","95"
"58792","2011-12","1a","52","13","18","0","83"
"58792","2012-13","1a","52","13","5","0","70"
"58792","2013-14","1a","51","12","13","0","76"
"58792","2014-15","1a","51","13","1","0","65"
"58794","2002-03","1a","1322","582","0","0","1904"
"58794","2003-04","1a","618","148","0","0","766"
"58794","2004-05","1a","612","147","0","0","759"
"58794","2005-06","1a","776","186","0","0","962"
"58794","2006-07","1a","776","186","0","0","962"
"58794","2007-08","1a","776","186","0","0","962"
"58794","2008-09","1a","776","186","0","0","962"
"58794","2009-10","1a","1620","389","0","0","2009"
"58794","2010-11","1a","1618","387","0","0","2005"
"58794","2011-12","1a","1620","389","0","0","2009"
"58794","2012-13","1a","1728","415","691","360","3194"
"58794","2013-14","1a","1969","472","315","360","3116"
"58794","2014-15","1a","1952","508","2186","360","5006"
"58795","2002-03","1a","36","16","0","0","52"
"58795","2003-04","1a","36","9","0","0","45"
"58795","2004-05","1a","36","9","0","0","45"
"58795","2005-06","1a","60","14","52","0","126"
"58795","2006-07","1a","60","14","52","0","126"
"58795","2007-08","1a","36","9","101","0","146"
"58795","2008-09","1a","36","9","92","0","137"
"58795","2009-10","1a","36","10","0","0","46"
"58795","2010-11","1a","36","10","0","0","46"
"58795","2011-12","1a","36","8","12","0","56"
"58795","2012-13","1a","36","8","4","0","48"
"58795","2013-14","1a","47","11","12","0","70"
"58795","2014-15","1a","47","12","1","0","60"
"58798","2002-03","1a","60","26","240","0","326"
"58798","2003-04","1a","60","14","226","0","300"
"58798","2004-05","1a","60","14","0","0","74"
"58798","2005-06","1a","60","14","0","0","74"
"58798","2006-07","1a","60","14","0","0","74"
"58798","2007-08","1a","60","14","0","0","74"
"58798","2008-09","1a","60","14","0","0","74"
"58798","2009-10","1a","60","14","0","0","74"
"58798","2010-11","1a","60","14","0","0","74"
"58798","2011-12","1a","60","14","110","0","184"
"58798","2012-13","1a","60","14","96","0","170"
"58798","2013-14","1a","78","19","106","0","203"
"58798","2014-15","1a","78","20","87","0","185"
"58800","2002-03","1a","45","20","0","0","65"
"58800","2003-04","1a","45","11","0","0","56"
"58800","2004-05","1a","45","11","0","0","56"
"58800","2005-06","1a","45","11","0","0","56"
"58800","2006-07","1a","45","11","0","0","56"
"58800","2007-08","1a","45","10","40","0","95"
"58800","2008-09","1a","45","10","35","0","90"
"58800","2009-10","1a","45","10","25","0","80"
"58800","2010-11","1a","45","10","15","0","70"
"58800","2011-12","1a","45","10","5","0","60"
"58800","2012-13","1a","45","11","72","0","128"
"58800","2013-14","1a","58","14","79","0","151"
"58800","2014-15","1a","58","15","65","0","138"
"58801","2002-03","1a","499","220","0","0","719"
"58801","2003-04","1a","256","61","0","0","317"
"58801","2004-05","1a","256","61","0","0","317"
"58801","2005-06","1a","282","68","0","0","350"
"58801","2006-07","1a","422","101","0","0","523"
"58801","2007-08","1a","422","101","0","0","523"
"58801","2008-09","1a","422","101","0","0","523"
"58801","2009-10","1a","286","69","0","0","355"
"58801","2010-11","1a","286","69","0","0","355"
"58801","2011-12","1a","288","69","0","0","357"
"58801","2012-13","1a","341","81","136","180","738"
"58801","2013-14","1a","389","93","62","180","724"
"58801","2014-15","1a","385","100","431","180","1096"
"58804","2002-03","1a","0","0","0","0","0"
"58804","2003-04","1a","0","0","0","0","0"
"58804","2004-05","1a","48","12","0","0","60"
"58804","2005-06","1a","60","14","0","0","74"
"58804","2006-07","1a","60","14","0","0","74"
"58804","2007-08","1a","60","14","0","0","74"
"58804","2008-09","1a","60","14","0","0","74"
"58804","2009-10","1a","60","14","0","0","74"
"58804","2010-11","1a","60","14","0","0","74"
"58804","2011-12","1a","60","14","0","0","74"
"58804","2012-13","1a","60","14","34","0","108"
"58804","2013-14","1a","78","19","25","0","122"
"58804","2014-15","1a","78","20","6","0","104"
"58805","2002-03","1a","318","140","0","0","458"
"58805","2003-04","1a","183","44","688","0","915"
"58805","2004-05","1a","182","44","641","0","867"
"58805","2005-06","1a","241","58","790","0","1089"
"58805","2006-07","1a","239","57","727","0","1023"
"58805","2007-08","1a","237","57","664","0","958"
"58805","2008-09","1a","236","57","604","0","897"
"58805","2009-10","1a","234","56","543","0","833"
"58805","2010-11","1a","232","56","483","0","771"
"58805","2011-12","1a","230","55","423","0","708"
"58805","2012-13","1a","229","55","366","180","830"
"58805","2013-14","1a","261","63","355","180","859"
"58805","2014-15","1a","259","67","290","180","796"
"58806","2002-03","1a","42","18","0","0","60"
"58806","2003-04","1a","42","10","0","0","52"
"58806","2004-05","1a","42","10","0","0","52"
"58806","2005-06","1a","42","10","0","0","52"
"58806","2006-07","1a","42","10","0","0","52"
"58806","2007-08","1a","42","10","0","0","52"
"58806","2008-09","1a","42","10","0","0","52"
"58806","2009-10","1a","42","10","36","0","88"
"58806","2010-11","1a","42","10","35","0","87"
"58806","2011-12","1a","42","10","25","0","77"
"58806","2012-13","1a","42","10","15","0","67"
"58806","2013-14","1a","55","13","7","0","75"
"58806","2014-15","1a","55","14","62","0","131"
"58808","2002-03","1a","53","23","0","0","76"
"58808","2003-04","1a","53","13","0","0","66"
"58808","2004-05","1a","53","13","0","0","66"
"58808","2005-06","1a","53","13","0","0","66"
"58808","2006-07","1a","53","13","0","0","66"
"58808","2007-08","1a","45","12","0","0","57"
"58808","2008-09","1a","45","12","0","0","57"
"58808","2009-10","1a","45","12","0","0","57"
"58808","2010-11","1a","45","12","0","0","57"
"58808","2011-12","1a","45","11","83","0","139"
"58808","2012-13","1a","45","11","72","0","128"
"58808","2013-14","1a","58","14","79","0","151"
"58808","2014-15","1a","58","15","65","0","138"
"58809","2002-03","1a","42","18","0","0","60"
"58809","2003-04","1a","42","10","0","0","52"
"58809","2004-05","1a","42","10","0","0","52"
"58809","2005-06","1a","42","10","0","0","52"
"58809","2006-07","1a","42","10","0","0","52"
"58809","2007-08","1a","42","10","0","0","52"
"58809","2008-09","1a","42","10","0","0","52"
"58809","2009-10","1a","42","10","0","0","52"
"58809","2010-11","1a","42","0","0","0","42"
"58809","2011-12","1a","42","10","0","0","52"
"58809","2012-13","1a","42","10","0","0","52"
"58809","2013-14","1a","55","13","0","0","68"
"58809","2014-15","1a","55","14","62","0","131"
"58812","2002-03","1a","355","156","0","0","511"
"58812","2003-04","1a","366","88","0","0","454"
"58812","2004-05","1a","363","87","0","0","450"
"58812","2005-06","1a","464","111","0","0","575"
"58812","2006-07","1a","461","111","0","0","572"
"58812","2007-08","1a","458","110","0","0","568"
"58812","2008-09","1a","458","110","0","0","568"
"58812","2009-10","1a","459","109","0","0","568"
"58812","2010-11","1a","377","90","158","0","625"
"58812","2011-12","1a","374","90","67","0","531"
"58812","2012-13","1a","371","89","126","360","946"
"58812","2013-14","1a","423","101","42","360","926"
"58812","2014-15","1a","420","109","25","360","914"
"58813","2002-03","1a","75","33","300","0","408"
"58813","2003-04","1a","75","18","0","0","93"
"58813","2004-05","1a","75","18","0","0","93"
"58813","2005-06","1a","75","18","0","0","93"
"58813","2006-07","1a","75","18","64","0","157"
"58813","2007-08","1a","75","18","64","0","157"
"58813","2008-09","1a","75","18","64","0","157"
"58813","2009-10","1a","75","18","64","0","157"
"58813","2010-11","1a","75","18","46","0","139"
"58813","2011-12","1a","75","18","28","0","121"
"58813","2012-13","1a","75","18","10","0","103"
"58813","2013-14","1a","98","24","10","0","132"
"58813","2014-15","1a","93","24","0","0","117"
"58814","2002-03","1a","53","23","0","0","76"
"58814","2003-04","1a","53","13","0","0","66"
"58814","2004-05","1a","53","13","0","0","66"
"58814","2005-06","1a","53","13","0","0","66"
"58814","2006-07","1a","53","13","0","0","66"
"58814","2007-08","1a","45","10","0","0","55"
"58814","2008-09","1a","45","12","0","0","57"
"58814","2009-10","1a","45","122","0","0","167"
"58814","2010-11","1a","52","12","37","0","101"
"58814","2011-12","1a","52","12","24","0","88"
"58814","2012-13","1a","52","0","12","0","64"
"58814","2013-14","1a","68","16","0","0","84"
"58814","2014-15","1a","58","15","2","0","75"
"58816","2002-03","1a","317","139","0","0","456"
"58816","2003-04","1a","317","76","0","0","393"
